LSOA11CD,LSOA11NM,area_num,imd2004,imd2007,imd2010,imd2015,imd2019,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,population_2020,population_2021,population_2022,PTAL_Value_2005,PTAL_Value_2007,PTAL_Value_2015,PTAL_Value_2010,PTAL_Value_2023,PTAL_Value_2012,PTAL_Value_2014,PTAL_Value_2019,PTAL_Value_2020,PTAL_Category_2005,PTAL_Category_2007,PTAL_Category_2015,PTAL_Category_2010,PTAL_Category_2023,PTAL_Category_2012,PTAL_Category_2014,PTAL_Category_2019,PTAL_Category_2020,median_price_2014,median_price_2015,dist_to_nle_station,dist_to_bre_station,treatment,dist,ptal_baseline,imd_baseline,geometry,distance,weights,subclass
E01004007,Southwark 018E,78820.20062405244,41.99,32.5,28.58,42.449,39.431,1268,1264,1339,1327,1346,1348,1317,1306,1320,1335,1439,1452,10.040877,13.059539,10.8004,10.648889,11.755684,9.968101,10.244928,11.993672,11.997065,3,3,3,3,3,2,3,3,3,289250,298750,3646.77769768547,13753.498562000008,0,3646.77769768547,10.244928,28.58,"list(list(c(533970.647000085, 534022.646000078, 534059.239999994, 533907.999999956, 533887.98200009, 533826.998999945, 533785.999999954, 533696.43199998, 533691.115000006, 533765.028000079, 533812.325999977, 533803.174999915, 533839.999999985, 533876.897000016, 533832.744999912, 533935.228000002, 533970.647000085, 177427.951999973, 177261.243999919, 177155.418000047, 177119.000000063, 177083.329, 177098.000000039, 177255.999999985, 177251.524000027, 177285.136000052, 177349.405000055, 177287.618000067, 
177355.48299991, 177359.000999999, 177460.448000016, 177507.050999979, 177535.853, 177427.951999973)))",0.026563142990437792,1,28
E01004023,Southwark 004D,113520.56110079424,38.81,35.69,33.17,35.63,28.547,1548,1586,1767,1787,1833,1832,1847,1903,1955,1973,1635,1575,15.27363,16.495365,14.8683,16.268,19.832133,15.703288,14.079041,20.57163,20.57163,4,4,3,4,4,4,3,5,5,480000,547250,4787.92282330505,12318.517333086002,0,4787.92282330505,14.079041,33.17,"list(list(c(534419.281999958, 534487.528000083, 534490.247999899, 534494.60100005, 534808.927000041, 534813.625, 534683.500000086, 534687.170000046, 534718.430000012, 534713.661999974, 534714.051000065, 534720.665000096, 534616.950999901, 534628.999999909, 534540.909999925, 534485.965999945, 534476.618999967, 534377.30100009, 534403.261000116, 534470.925000046, 534443.719999892, 534400.042000083, 534418.813999894, 534400.000000036, 534345.624, 534375.171999893, 534400.000000036, 534367.99999993, 
534411.479000097, 534415.727999897, 534419.281999958, 179761.724000091, 179754.12400011, 179742.077000104, 179740.874999908, 179759.604999905, 179739.06200007, 179733.718999963, 179706.805999907, 179599.848999887, 179527.886999984, 179517.827999899, 179469.338999886, 179438.284000035, 179368.999999901, 179364.830999959, 179354.082999909, 179400.432999947, 179376.786000094, 179414.994000002, 179428.662000096, 179463.420000061, 179454.863000044, 179525.336999894, 179513.000000027, 179566.528000034, 
179610.073999927, 179647.000000017, 179669.999999954, 179757.000999987, 179756.772000078, 179761.724000091)))",0.02930691809925978,1,21
E01004045,Southwark 027A,61927.89780351892,38.58,34.97,29.44,31.5,27.322,1520,1524,1484,1537,1537,1549,1558,1557,1547,1559,1577,1576,14.540901,15.861871,15.3488,14.985333,14.485997,14.087407,14.027071,16.926183,16.934787,3,4,4,3,3,3,3,4,4,260000,316375,3606.2639115313377,14836.834983605855,0,3606.2639115313377,14.027071,29.44,"list(list(c(533434.577000097, 533480.74699995, 533482.19400009, 533518.999999953, 533495.224999963, 533557.407000016, 533481.639999956, 533436.994999974, 533449.617000058, 533419.347000016, 533323.999999939, 533335.000000087, 533377.31499994, 533331.518000016, 533356.654999902, 533277.828999984, 533306.579999965, 533356.58800009, 533366.388999916, 533413.21199997, 533434.577000097, 175828.994, 175791.391999994, 175744.58099996, 175713.000000008, 175687.884000056, 175639.899000043, 175430.764999995, 
175454.627000032, 175483.23399997, 175428.633, 175521.000000052, 175528.999999942, 175628.106000057, 175661.469000015, 175684.253000034, 175741.309000043, 175778.425999931, 175769.104000012, 175827.519000013, 175803.258999905, 175828.994)))",0.027129874631838424,1,22
E01004202,Tower Hamlets 005B,109374.5085883066,47.32,41.89,39.31,29.49,25.423,1726,1728,1718,1729,1736,1764,1883,1976,2003,2055,2063,2118,14.172555,18.851448,21.4444,18.392174,17.513218,21.154896,21.013538,20.38234,17.610063,3,4,5,4,4,5,5,5,4,340000,393500,7191.478445440159,12213.285691536452,0,7191.478445440159,21.013538,39.31,"list(list(c(534622.437999871, 534696.923000005, 534734.620999909, 534756.198, 534736.000000048, 534671.000000005, 534574.999999921, 534409.99999993, 534401.999999945, 534377.869000057, 534276.975999977, 534240.304, 534266.941999936, 534301.040999998, 534312.921000065, 534338.950000032, 534443.824000116, 534501.514999947, 534467.760000068, 534464.568000094, 534479.439000095, 534622.437999871, 183496.187000083, 183472.515999917, 183474.284000125, 183465.883999921, 183394.000000107, 183256.000000035, 
183225.999999896, 183177.000000082, 183175.000000021, 183170.544999963, 183153.127999875, 183191.564000076, 183271.298999886, 183364.073000001, 183329.533000077, 183334.21300008, 183355.965999988, 183374.866000061, 183462.646, 183476.710999975, 183624.703000125, 183496.187000083)))",0.03346237416687272,1,14
E01004480,Wandsworth 026C,77174.36387750506,14.12,12.21,14.51,8.43,7.239,1669,1738,1770,1739,1749,1794,1847,1800,1819,1832,1706,1679,13.7669,14.616997,19.3993,17.885333,17.645156,17.550931,16.63199,21.175213,21.248893,3,3,4,4,4,4,4,5,5,616525,649000,3360.386353603369,19462.89933811137,0,3360.386353603369,16.63199,14.51,"list(list(c(528839.391999991, 529043.83199995, 529075.551999933, 529179.695, 529078.242000018, 529076.250000022, 529027.077999946, 529009.779999956, 528817.049999918, 528828.393999908, 528880.398000006, 528875.74599996, 528909.388000048, 528844.000000061, 528842.526999927, 528797, 528827.594999911, 528839.391999991, 174202.105999991, 174116.94299993, 174103.728000066, 174078.867000089, 173880.687999972, 173878.595000069, 173826.035000009, 173861.929000014, 173831.500999974, 173856.782000059, 173876.807000044, 
173905.481000023, 174028.406000016, 174039.000000086, 174080.369000086, 174163.000000094, 174151.233000049, 174202.105999991)))",0.01993738916524306,1,31
E01004549,Wandsworth 027D,124240.54585376382,25.32,25.37,30.14,19.3,19.334,1676,1574,1639,1666,1663,1701,1679,1684,1657,1665,1685,1615,14.353911,15.56099,15.9668,14.4976,14.420275,15.288388,14.293985,17.569032,17.869954,3,4,4,3,3,4,3,4,4,671250,797500,5074.417349745294,21276.583495341685,0,5074.417349745294,14.293985,30.14,"list(list(c(527569.218999927, 527611.216999859, 527651.999999998, 527680.955999926, 527720.99999989, 527759.836000126, 527849.613000131, 527818.52300002, 527832.360000119, 527856.737000009, 527881.825000115, 527957.532, 527910.790000084, 527788.041000025, 527692.891999863, 527521.500000026, 527467.248999957, 527438.522999935, 527377.732999932, 527356.126, 527382.28400001, 527569.218999927, 172875.083999978, 172848.979999912, 172864.001000032, 172819.250000084, 172764.999999852, 172771.69100004, 172654.018000134, 
172621.686000107, 172591.23299991, 172527.487000108, 172424.681000091, 172346.651000068, 172302.291000022, 172453.585999888, 172591.443999897, 172529.219000072, 172599.593000077, 172635.38599992, 172712.751999906, 172739.531000025, 172757.531000114, 172875.083999978)))",0.027532262092381427,1,9
E01004563,Wandsworth 002C,152720.4578251522,37.38,40.14,36.33,33.363,30.537,1962,2053,2208,2236,2250,2249,2267,2269,2285,2263,2165,2136,13.790732,14.794842,15.8112,13.250345,12.114226,14.114632,14.845317,15.909824,15.909824,3,3,4,3,3,3,3,4,4,425750,267500,1514.4389515276555,19011.19096545547,0,1514.4389515276555,14.845317,36.33,"list(list(c(528456.921000161, 528469.000000074, 528565.471999924, 528578.654999944, 528531.000000013, 528553.040999846, 528571.178999901, 528620.500999997, 528657.021000017, 528691.470999918, 528627.900000005, 528511.316999908, 528390.691000145, 528110.313000082, 528356.562999927, 528322.624999973, 528281.125000053, 528247.779999997, 528271.938000146, 528288.510999938, 528332.62599994, 528329.60299993, 528358.418999976, 528316.044999998, 528329.340999925, 528319.895999926, 528305.867999949, 528403.64099994, 
528425.999999862, 528456.921000161, 176787.887999946, 176766.000000127, 176820.264999872, 176778.253000005, 176719.999999975, 176677.359000018, 176687.293999953, 176692.834000057, 176636.057999928, 176659.022000133, 176483.200000101, 176348.926999984, 176274.400000097, 176198.047, 176379.141000098, 176426.23299997, 176399.265999883, 176465.812999929, 176484.822999924, 176534.098000145, 176540.41899997, 176584.242999865, 176612.658000074, 176675.593000129, 176712.608000058, 176741.499000022, 176785.407000044, 
176829.960000134, 176842, 176787.887999946)))",0.03130267276744589,1,16
E01004580,Wandsworth 004C,108650.68675235193,26.95,24.7,27.01,23.77,18.717,2097,2081,2086,2040,2098,2062,2050,2100,2161,2128,2142,2234,10.64471,11.887583,35.848,11.480526,26.739203,12.508868,33.36632,34.159486,34.189945,3,3,6a,3,6a,3,6a,6a,6a,398000,400125,2948.8490514718656,20463.861831768598,0,2948.8490514718656,33.36632,27.01,"list(list(c(527053.000000087, 527092.850000063, 527141.59200011, 527152.508000104, 527219.000000034, 527229.55900001, 527271.470000114, 527282.000000056, 527283.845999922, 527249.607999954, 527246.184000094, 527105.016000068, 527081.65000009, 526946.376999913, 526946.769000093, 526966.260000058, 526955.474000032, 526911.093000078, 526920.788999998, 526954.999999974, 526941.999999947, 526972.217000062, 526995.40299994, 527053.000000087, 176590.413999915, 176483.698999884, 176500.981999976, 176469.173999941, 
176491.000999938, 176459.324000009, 176333.588999889, 176301.999999967, 176293.694000006, 176270.166999984, 176267.463999955, 176159.089999955, 176152.256000065, 176135.873, 176256.149999889, 176269.347999931, 176321.10600002, 176330.136999899, 176416.223000005, 176462.998999964, 176550.000000066, 176558.195000115, 176605.532, 176590.413999915)))",0.026237123145522297,1,17
E01004584,Wandsworth 003D,51940.07289689779,37.47,44.39,44.07,41.399,32.114,1715,1747,1720,1752,1778,1758,1769,1785,1802,1821,1762,1783,9.187429,8.538746,8.64758,8.916923,10.195876,8.840527,8.630023,10.65245,10.713687,2,2,2,2,3,2,2,3,3,200000,213750,2763.2397738856685,20279.192141277326,0,2763.2397738856685,8.630023,44.07,"list(list(c(527224.545999951, 527268.766999972, 527249.536000001, 527266.516999995, 527307.459999952, 527342.052, 527338.395999932, 527295.808000069, 527237.792999926, 527148.155999972, 527102.109999978, 527081.339000027, 527072.505999944, 527009.331, 527067.438999987, 527094.675000043, 527126.404999927, 527141.00000007, 527203.431999917, 527255.151999923, 527224.545999951, 176879.597999986, 176838.767000074, 176811.246000027, 176775.033000069, 176783.806000075, 176763.547000016, 176696.935999954, 
176693.951999983, 176699.81599999, 176724.139000075, 176682.147000012, 176723.104000036, 176789.827999969, 176852.848999999, 176896.174000001, 176868.351000082, 176931.618000045, 176967.000000025, 176980.508999988, 176928.335000015, 176879.597999986)))",0.03650569507629986,1,20
E01004585,Wandsworth 008D,126675.24213746563,16.33,16.43,16.96,12.567,10.139,1854,1966,2017,2031,2043,2009,2005,2017,2034,1960,1827,1799,26.895952,27.205786,54.162,29.438889,35.669936,33.740836,52.122589,45.149147,45.16718,6a,6a,6b,6a,6a,6a,6b,6b,6b,687500,737500,2408.386667669416,19847.685434233365,0,2408.386667669416,52.122589,16.96,"list(list(c(527971.840999861, 527988.664999859, 527864.385999926, 527838.085000059, 527875.199999941, 527880.570000141, 527887.000000053, 527911.346999952, 527918.21600008, 527971.886000005, 528000.68500011, 527925.73899998, 527922.577999999, 527890.128000043, 527846.998999938, 527782.616999872, 527781.116999884, 527747.312999897, 527736.000000041, 527726.000000027, 527719.991000103, 527663.720000007, 527642.99999994, 527539.315999957, 527725.626000019, 527742.224000087, 527888.460999973, 527913.116999954, 
527882.803999873, 527999.606999887, 528003.424000043, 527971.840999861, 176009.203000024, 175982.562999978, 175966.811000126, 175914.957999901, 175915.400000014, 175868.941000009, 175819.999999875, 175823.230000021, 175794.954000061, 175797.119999972, 175657.344999931, 175619.053000133, 175538.854000007, 175530.348999965, 175564.999999944, 175545.325999884, 175505.093000045, 175500.833, 175537.000000075, 175534.000000099, 175565.121999882, 175561.946000135, 175767.000000113, 175788.798999896, 175927.676000008, 
175939.963000094, 176048.172000121, 176009.380999914, 175984.33400004, 176066.958, 176052.061000054, 176009.203000024)))",0.021645781605149933,1,32
E01004611,Wandsworth 032B,122968.15933939442,18.62,17.85,18.65,21.745,15.858,1616,1551,1555,1571,1574,1602,1609,1574,1583,1531,1575,1524,11.374428,12.581459,14.3291,13.608929,13.652319,14.099643,12.416274,15.657269,15.742817,3,3,3,3,3,3,3,4,4,510500,625000,5505.282953341498,21278.270852003432,0,5505.282953341498,12.416274,18.65,"list(list(c(528169.932999955, 528145.259999869, 527952.711999866, 527942.349000036, 527979.000000106, 527822.000000001, 527792.909999889, 527763.99999989, 527785.138000044, 527751.89599998, 527781.644999885, 527824.297999862, 527840.44799988, 527911.471999934, 527872.207999882, 527892.889000047, 527897.339000068, 528123.525000078, 528146.716999907, 528220.628000098, 528292.609000014, 528307.87500002, 528192.478000099, 528169.932999955, 171676.21800006, 171655.001, 171851.724000063, 171858.005999875, 
171903.001000011, 172019.999999867, 172042.631999888, 172062.999999849, 172122.507999852, 172129.275000009, 172213.115000147, 172214.662999896, 172231.250999933, 172263.711, 172224.245999949, 172204.228000021, 172199.919999869, 171980.986000055, 171960.27799995, 171890.869999856, 171808.275000063, 171780.907000062, 171695.918000145, 171676.21800006)))",0.021653608307049453,1,32
E01004615,Wandsworth 034B,176459.6687145084,35.36,39.06,40.16,39.697,37.117,1798,1790,1816,1823,1835,1782,1809,1811,1800,1807,1621,1614,8.257546,10.84077,11.9066,10.365278,12.575751,10.943365,11.074846,13.29462,13.258279,2,3,3,3,3,3,3,3,3,323000,360000,6036.114855941833,22331.813873795847,0,6036.114855941833,11.074846,40.16,"list(list(c(526829.000000182, 526829.000000182, 526913.261000206, 526915.525999937, 526943.350000031, 526905.999999818, 526952.874999952, 526934.325999956, 526913.18999981, 526836.119999974, 526672.000000123, 526643.612000128, 526676.060999866, 526709.575000178, 526747.720999865, 526762.727000019, 526730.340999923, 526766.317999844, 526659.000000163, 526641.481000022, 526605.995999822, 526539.309000066, 526570.967999862, 526497.772, 526460.467000004, 526409.372999891, 526358.295000048, 526485.232999832, 
526570.89200013, 526660.800000139, 526677.563000034, 526628.812999977, 526800.99299987, 526873.135000092, 526905.046999893, 526829.000000182, 172019.999999906, 171941.000000022, 171905.57199993, 171866.583000158, 171861.40099993, 171831.00000001, 171773.865999924, 171754.254000162, 171772.993999892, 171870.221999966, 171719.000000163, 171700.108000143, 171596.52299984, 171530.823000118, 171541.436999986, 171514.597000159, 171473.160000024, 171423.72399992, 171358, 171413.944999797, 171387.883999804, 
171558.922999803, 171576.064000028, 171705.600000071, 171766.257000178, 171835.31400017, 171848.295999878, 171953.62600003, 172006.075000183, 171953.700000192, 172010.718999863, 172037.093000149, 172136.026999801, 172173.595999909, 172183.586, 172019.999999906)))",0.033760540348273825,1,5
E01004696,Westminster 017D,66842.17732013762,39.8,33.41,30.37,40.836,32.394,1588,1633,1573,1604,1618,1687,1644,1703,1736,1804,1438,1442,18.571589,21.998493,35.8808,29.549375,41.476945,28.097548,45.907685,43.230219,43.130966,4,5,6a,6a,6b,6a,6b,6b,6b,465000,482500,5420.57741810897,20602.068377368658,0,5420.57741810897,45.907685,30.37,"list(list(c(526213.000000014, 526150.999999936, 526138.857000073, 526097.999999991, 526021.086000015, 525890.038000089, 525900.579999986, 525866.747, 525898.088, 526005.122999943, 526083.505000044, 526145.055999971, 526227.461000073, 526245.505999975, 526272.319999972, 526310.688, 526266.338999966, 526246.686000037, 526227.157999908, 526185.003000025, 526213.000000014, 181173.000000102, 181138.999999944, 181164.115999976, 181124.000000019, 181144.99199992, 181163.435000032, 181235.546000109, 181244.444999891, 
181258.825000029, 181307.846000075, 181343.515999951, 181372.905000031, 181412.555999981, 181393.538999917, 181365.278999956, 181324.842000024, 181282.551999902, 181264.061999979, 181245.510999899, 181205.995999942, 181173.000000102)))",0.028436264187270202,1,26
E01032722,Southwark 012F,197503.1785160615,38.14,40.11,35.31,38.754,36.878,2146,2083,1980,2043,2065,2166,2341,2638,2904,2986,4012,4258,36.501933,40.26885,45.0002,36.617222,41.305148,36.134191,42.89116,48.995702,48.995702,6a,6b,6b,6a,6b,6a,6b,6b,6b,307500,425412.5,2459.3217009626765,14634.412997327858,0,2459.3217009626765,42.89116,35.31,"list(list(c(532563.089000017, 532571.983000075, 532619.618000137, 532610.330999915, 532602.210999932, 532606.937000068, 532626.000000174, 532645.042000019, 532675.324999893, 532701.881999898, 532623.000000092, 532557.999999988, 532529.319999921, 532473.747999945, 532411.127000006, 532440.714999965, 532384.104000161, 532397.578999886, 532372.998999871, 532414.025000103, 532327.880000034, 532253.012000032, 532251.383000159, 532160.021999971, 532136.907000102, 532262.003999871, 532385.053999857, 532363.603999899, 
532391.433000011, 532436.677999978, 532489.285999909, 532563.089000017, 178973.372, 178920.082999969, 178921.725000056, 178817.958999843, 178788.068000172, 178782.180999923, 178740.999999972, 178710.704999846, 178623.023999879, 178522.471000087, 178525.000000166, 178488.499999944, 178546.176999964, 178566.14500008, 178494.965999948, 178460.721000043, 178449.233999881, 178414.96399987, 178355.000000061, 178290.656999913, 178252.939, 178447.065000172, 178451.671999906, 178660.56499985, 178711.329999968, 
178760.372999877, 178847.045999888, 178920.383000157, 178966.237000149, 178966.85099998, 178969.52700009, 178973.372)))",0.031407020892057026,1,8
E01032739,City of London 001F,1658496.2250735513,15.77,14.31,11.17,13.169,13.584,1055,913,765,721,802,857,922,1125,1375,1688,1633,2376,84.740063,89.301274,111.479,75.734524,90.403573,82.335223,95.986996,107.340509,107.400647,6b,6b,6b,6b,6b,6b,6b,6b,6b,698775,826600,3569.7620512796752,13358.06651111695,0,3569.7620512796752,95.986996,11.17,"list(list(c(531667.624000322, 531647.182000469, 531626.67500004, 531667.624000322, 180534.99200049, 180532.93399978, 180538.983000117, 180534.99200049)), list(c(533410.687999902, 533351.999999964, 533443.013999549, 533460.361000151, 533499.062999599, 533439.562999999, 533378.862999789, 533319.187999853, 533575.12500044, 533602.438, 533551.193999773, 533556.312999538, 533483.875000024, 533420.124999746, 533403.374999635, 533434.124999943, 533395.005999701, 533385.379999731, 533382.016999988, 533236.699999679, 
532916.811000154, 532643.100000437, 532474.188999622, 532274.599999958, 532279.100000268, 532217.000000335, 532016.01099996, 531625.625, 531648.687999871, 531641.229000102, 531784.81299962, 531822.437999716, 531948.312999692, 532080.249999527, 532074.375000247, 532173.124999534, 532227.687999599, 532248.248999642, 532279.68800033, 532268.313000232, 532305.624999664, 532300.437999509, 532352.687999872, 532459.812999708, 532523.62499976, 532574.811999573, 532567.312999982, 532602.31299998, 532614.313000148, 
532671.687999904, 532746.813000279, 532883.500000057, 532946.064999781, 533078.829999602, 533195.299000115, 533204.667999569, 533230.500000481, 533410.687999902, 182037.859999644, 181739.734000318, 181755.489999549, 181669.502999841, 181582.405999864, 181591.155999864, 181459.766000001, 181386.000999526, 181143.296999644, 180815.173000432, 180812.796999698, 180777.999999617, 180758.20300024, 180691.781000146, 180649.858999655, 180623.172000433, 180515.239000028, 180516.541000235, 180510.671000316, 
180573.30000035, 180594.597999768, 180624.601000003, 180677.005000029, 180742.300000252, 180789.799999683, 180749.399999907, 180800.799000065, 180797.99899963, 180855.999999723, 181109.704999532, 181132.406000464, 181410.577999948, 181471.969000084, 181456.750000128, 181338.296999911, 181263.45299955, 181278.87500041, 181332.036000218, 181314.796999829, 181238.000000145, 181231.953000344, 181199.562000121, 181184.875000079, 181380.999999682, 181584.906000147, 181574.109000402, 181543.109000461, 181523.702999869, 
181568.297000176, 181574.109000402, 181786.890999961, 181715.395999552, 181894.82700018, 181840.528999804, 181970.895999928, 182000.041000063, 182082.452999684, 182037.859999644)))",0.019938573075875866,1,31
E01032789,Hammersmith and Fulham 023E,30623.77377532795,25.97,27.95,26.88,18.489,17.108,1153,1228,1318,1403,1489,1496,1507,1542,1540,1589,1194,1239,3.459014,4.874187,12.7026,7.37,8.454648,8.95676,11.980566,10.249115,10.249115,1b,1b,3,2,2,2,3,3,3,803750,797500,3698.2160194986272,21213.41984209544,0,3698.2160194986272,11.980566,26.88,"list(list(c(526383.000000036, 526370.874999983, 526313.312999991, 526296.125000035, 526220.000000014, 526230.504000061, 526241.330999958, 526280.70400001, 526315.697999998, 526430.563999986, 526383.000000036, 176474.671999945, 176420.828000007, 176445.28099998, 176408.687, 176433.714999985, 176463.742999963, 176518.874999938, 176601.097999962, 176672.619, 176554.926999984, 176474.671999945)))",0.02568239361534237,1,24
E01032805,Southwark 022F,175293.40766202658,45.379999999999995,41.629999999999995,39.09,41.189,37.664,2529,2536,2538,2561,2645,2603,2620,2652,2626,2695,2987,3169,25.165507,27.514129,26.6419,23.818387,22.803964,25.165728,25.801016,25.32501,25.965975,6a,6a,6a,5,5,6a,6a,6a,6a,278750,325000,4312.774029888226,13144.91406270499,0,4312.774029888226,25.801016,39.09,"list(list(c(534709.671000103, 534746.121999919, 534754.428000005, 534754.774999853, 534752.803000077, 534792.616999919, 534772.101000133, 534799.687000141, 534785.926000146, 534698.063000035, 534562.937999997, 534506.438000054, 534424.277999996, 534426.653999995, 534496.72399987, 534449.324999986, 534470.058999889, 534363.644000135, 534357.501999877, 534447.798000067, 534379.277999905, 534357.07499986, 534443.733000123, 534475.525999985, 534603.887000017, 534631.24699998, 534709.671000103, 177179.752000107, 
177120.500999977, 177082.252000009, 177073.177000013, 177034.51299992, 176973.355000024, 176933.595999985, 176926.514999862, 176780.211000052, 176785.829999969, 176782.719000051, 176777.672000035, 176775.729, 176952.45500013, 176967.778000026, 177002.026000067, 177140.860999978, 177133.122000134, 177156.30299999, 177167.124000013, 177182.82500007, 177277.811999917, 177301.302999953, 177309.89299986, 177367.79, 177328.694999925, 177179.752000107)))",0.033449762087653045,1,14
E01033607,Westminster 014G,84530.68982635438,36.25,27.18,28.02,28.832,22.192,1203,1209,1205,1208,1241,1270,1242,1288,1302,1322,1902,1918,17.559674,17.604659,18.959,18.125,18.268859,17.426874,17.308992,18.90135,22.427628,4,4,4,4,4,4,4,4,5,738750,725000,6004.720106052341,21320.411436041217,0,6004.720106052341,17.308992,28.02,"list(list(c(525582.182999958, 525565.190000058, 525519.704999948, 525508.451999926, 525471.993000092, 525489.109999906, 525426.090000121, 525454.248999925, 525417.563999989, 525438.256999943, 525410.399000024, 525395.293000087, 525363.862000043, 525323.285999925, 525359.871999967, 525359.749999875, 525344.219000139, 525310.68400007, 525257.777000126, 525237.341000042, 525318.372000097, 525314.433999886, 525328.477999999, 525402.948999874, 525582.182999958, 181638.546999891, 181512.260000122, 181514.334000008, 
181465.036999985, 181459.111000096, 181425.031999869, 181395.691999882, 181280.527999913, 181282.549000023, 181211.969999962, 181157.205, 181196.662000033, 181183.632999996, 181369.7559999, 181373.218999988, 181401.499999884, 181492.13000004, 181490.736999913, 181474.892999955, 181558.428000093, 181584.2239999, 181718.795, 181718.431000106, 181687.394000093, 181638.546999891)))",0.026419111965561553,1,27
E01033730,Greenwich 035D,170640.86601889192,NA,NA,30.9,25.006,17.399,1224,1454,1600,1681,2219,2586,2794,3010,3159,3527,3179,3449,14.674168,14.338732,20.1428,15.405278,20.614586,15.21315,18.557995,19.867625,19.867625,3,3,5,4,5,4,4,4,4,393000,468825,7440.803822098301,9996.880782508219,0,7440.803822098301,18.557995,30.9,"list(list(c(537830.388999886, 537790.900000037, 537736.801, 537750.943999901, 537830.388999886, 177685.092999938, 177581.000000127, 177631.909000118, 177681.319999874, 177685.092999938)), list(c(537942.881000015, 537978.413999839, 538092.865999872, 538134.086999912, 538140.000000133, 538022.835999958, 538044.500999842, 538006.318999943, 537916.477999894, 537935.435999838, 537801.791999905, 537802.999999985, 537836.140999795, 537791.135000034, 537746.999999949, 537706.152000115, 537684.036999803, 
537595.260999837, 537613.877000006, 537565.834000186, 537514.035000162, 537477.590999867, 537526.099999933, 537577.499999941, 537565.89899992, 537670.099999966, 537667.860999939, 537703.562999986, 537807.900000159, 537879.565000061, 537938.000000197, 537942.999999866, 537891.999999915, 537836.307999936, 537863.927000046, 537928.000000028, 537947.794999928, 538010.99999994, 537974.999999828, 537942.881000015, 177364.99999987, 177343.225000085, 177363.648000169, 177315.533999956, 177312.999999985, 
177271.500999862, 177238.993000025, 177263.80599991, 177219.480999995, 177169.692999871, 177155.3590001, 177125.999999888, 177125.999999888, 177011.399000031, 177035.00000009, 177058.706999887, 177023.24500004, 176982.368999898, 176910.887999998, 176864.711, 176890.729999884, 176995.093999909, 176998.30000019, 177057.399999938, 177145.300000024, 177205.900000088, 177329.754000079, 177457.272999898, 177543.199999968, 177694.840999835, 177696, 177664.999999973, 177620.000000041, 177521.09899981, 177504.030000207, 
177465.999999838, 177453.283000153, 177439.999999896, 177369.999999955, 177364.99999987)))",0.02807275554775593,1,12
E01033746,Greenwich 038E,128976.68633235246,26.04,28.13,30.9,22.292,21.824,1470,1455,1383,1371,1394,1468,1460,1417,1393,1389,1514,1512,12.93907,12.630459,18.9882,14.822593,19.269091,15.236154,18.893035,18.809918,18.809918,3,3,4,3,4,4,4,4,4,677500,576250,7753.320721411476,9996.880782611697,0,7753.320721411476,18.893035,30.9,"list(list(c(538140.000000007, 538129.176999886, 538152.389000085, 538147.821999928, 538174.000000061, 538177.990999887, 538211.999999889, 538203.734000001, 538230.187999945, 538258.227999918, 538315.817999956, 538271.692999876, 538191.99999989, 538125.742000036, 538074.204000016, 538062.002000077, 538007.386000114, 537983.037000013, 537965.490999905, 538073.35800012, 538085.000000012, 538043.597999862, 537998.899999996, 537949.658000029, 537791.135000044, 537836.141000005, 537802.999999866, 537801.791999905, 
537935.436000131, 537916.478000115, 538006.318999901, 538044.500999991, 538022.836000045, 538140.000000007, 177313, 177232.681000068, 177242.998999918, 177196.945000008, 177218.999999952, 177023.429000077, 177017.00000008, 177008.733999911, 176980.555999891, 176991.705000005, 176925.830999902, 176903.976999923, 176872.000000092, 176751.604999946, 176750.995, 176801.84600005, 176844.352000012, 176793.825999866, 176811.604000134, 177007.835000134, 177034.99999991, 177038.410000092, 176986.070999917, 
176991.303999883, 177011.399000083, 177126.000000128, 177126.000000128, 177155.358999983, 177169.692999891, 177219.48100008, 177263.806000037, 177238.992999897, 177271.501000035, 177313)))",0.02808095209784832,1,12
